batch_date,origin_area_code,origin,via_id,destination_area_code,destination,devices,customers,people,length,line
4/1/2021,1103,Colombo,455043132,6154,Kurunegala,1,1,2,8.144813052,"LINESTRING(79.8472599 6.9188469, 79.8472832 6.9187774)"
4/1/2021,1103,Colombo,249702327,6154,Kurunegala,1,1,2,69.51234493,"LINESTRING(80.0620629 7.2838967, 80.0618387 7.2842676, 80.0617469 7.2844374)"
4/1/2021,1103,Colombo,540625749,6154,Kurunegala,1,1,2,209.8478321,"LINESTRING(80.2109847 7.411075, 80.2109885 7.4112636, 80.2109845 7.411499, 80.2109062 7.4119872, 80.2106479 7.4125018, 80.2105245 7.412672, 80.2103913 7.4128006)"
4/1/2021,1103,Colombo,461090828,6154,Kurunegala,1,1,2,25.25271164,"LINESTRING(79.8629769 6.9558439, 79.8628452 6.9558368, 79.8627509 6.9558589)"
4/1/2021,1103,Colombo,307014937,6154,Kurunegala,1,1,2,4678.526042,"LINESTRING(80.4516329 7.2878171, 80.4515886 7.2880138, 80.4514928 7.2882871, 80.4514124 7.2884986, 80.4512967 7.2887481, 80.4511612 7.2891882, 80.4511184 7.2893181, 80.4510585 7.2894198, 80.4508997 7.289582, 80.4506695 7.2898409, 80.4505608 7.2899598, 80.4504464 7.290045, 80.4500937 7.2902772, 80.4499563 7.2903968, 80.4498189 7.2905432, 80.4491911 7.2912794, 80.4490883 7.2914329, 80.4489856 7.2916004, 80.4487958 7.2919694, 80.4485974 7.2923891, 80.4484153 7.292806, 80.4482892 7.2930376, 80.4481995 7.2931453, 80.4481117 7.2932507, 80.4475887 7.2936676, 80.4473505 7.2939224, 80.4472338 7.2941771, 80.447131 7.2949229, 80.4471077 7.2952842, 80.447103 7.295627, 80.4457281 7.2985956, 80.445477 7.2991377, 80.4446272 7.3004191, 80.4415167 7.3062678, 80.4411645 7.3067549, 80.4403205 7.3079492, 80.4399208 7.3082259, 80.4395533 7.3086515, 80.4393465 7.3090474, 80.4390175 7.3095421, 80.4385609 7.3100509, 80.4382105 7.3101455, 80.4377724 7.3102638, 80.4376985 7.3102911, 80.4370803 7.3105192, 80.4364819 7.3110335, 80.4360874 7.3111739, 80.435905 7.3113114, 80.4358505 7.3113972, 80.4356663 7.3116876, 80.4352919 7.3121558, 80.4349936 7.3124027, 80.433764 7.3129736, 80.4333721 7.3132207, 80.4326311 7.3136936, 80.4315882 7.3149164, 80.43131 7.3153332, 80.4306661 7.3163114, 80.4302597 7.317273, 80.4300797 7.3178884, 80.4301066 7.3185429, 80.4298973 7.3193729, 80.4298649 7.3198068, 80.4298094 7.3200518, 80.4294897 7.3202934, 80.4288464 7.3210672, 80.428773 7.3213213)"
4/1/2021,1103,Colombo,264712066,6154,Kurunegala,1,1,3,87.07898077,"LINESTRING(80.0187132 7.2246462, 80.0186674 7.2245974, 80.0185888 7.2244237, 80.0185807 7.2242135, 80.0186674 7.2240433, 80.0187488 7.2239479)"
4/1/2021,1103,Colombo,304324938,6154,Kurunegala,1,1,3,7549.630454,"LINESTRING(80.6228058 7.3226108, 80.6227435 7.3226693, 80.6226406 7.3227598, 80.6223594 7.3229975, 80.6220906 7.3231703, 80.6211217 7.3236189, 80.6206129 7.3238916, 80.6204966 7.3239802, 80.6203246 7.3241585, 80.6199381 7.3247379, 80.6198138 7.3248234, 80.6196699 7.3248709, 80.619214 7.3248601, 80.6190411 7.3248755, 80.6188426 7.3249423, 80.6185705 7.3250829, 80.6184244 7.3251645, 80.6182636 7.3251954, 80.6177073 7.3251304, 80.6173444 7.3251768, 80.6164967 7.3253062, 80.6163286 7.3253354, 80.6159796 7.3254899, 80.6157891 7.3255969, 80.6153408 7.3257948, 80.6148124 7.3259856, 80.61452 7.3260494, 80.6139317 7.326144, 80.6133601 7.3262757, 80.6129153 7.3263537, 80.612739 7.3263539, 80.6125564 7.3263234, 80.6123787 7.3262327, 80.6122485 7.3261036, 80.6121449 7.3260116, 80.6119692 7.3258324, 80.6118921 7.3257661, 80.6115051 7.3255589, 80.6113345 7.3254953, 80.6112589 7.3254769, 80.6112001 7.3254712, 80.6109617 7.3254452, 80.6108315 7.3254002, 80.6106224 7.3252811, 80.610163 7.3248051, 80.609229 7.3237996, 80.6087737 7.3231625, 80.6085704 7.3230496, 80.6081395 7.3229125, 80.607611 7.3229609, 80.6068292 7.3229981, 80.6064805 7.322885, 80.6062544 7.3227834, 80.6061639 7.3226727, 80.6060082 7.3225502, 80.6058019 7.3222221, 80.6056473 7.322176, 80.6054762 7.3222135, 80.6043477 7.3226575, 80.6037887 7.3229583, 80.603073 7.3233825, 80.6028531 7.3235301, 80.6026955 7.3236392, 80.6016226 7.3243681, 80.6011606 7.3246691, 80.5982229 7.3265828, 80.5963843 7.3279342, 80.5961469 7.3280207, 80.5959512 7.3280577, 80.5957741 7.32805, 80.5955152 7.3279848, 80.5949573 7.3277507, 80.5945381 7.3275698, 80.5940668 7.3273769, 80.5936538 7.3272865, 80.5932074 7.3271929, 80.5929644 7.3271415, 80.5926721 7.3271494, 80.5918858 7.3272351, 80.5915308 7.3273184, 80.5914534 7.3273864, 80.5914128 7.3274221, 80.59117 7.3278677, 80.5909995 7.328098, 80.590723 7.3283077, 80.5904391 7.3284437, 80.5900046 7.3285448, 80.5896305 7.328606, 80.5894566 7.3286114, 80.5892576 7.3285448, 80.5890751 7.3284048, 80.5887346 7.3281497, 80.588524 7.3280712, 80.5876745 7.3279476, 80.5872426 7.3281657, 80.5857594 7.3291767, 80.5854751 7.3292884, 80.5847589 7.3294374, 80.5845504 7.3294745, 80.5843485 7.3294853, 80.5839656 7.3294479, 80.5823018 7.3292422, 80.581836 7.3291846, 80.580354 7.3291088, 80.5800456 7.3290183, 80.5796789 7.3288553, 80.5795367 7.3287776, 80.5790335 7.3283943, 80.5784068 7.3279169, 80.5781801 7.3277926, 80.5780299 7.3277653, 80.5778421 7.3278006, 80.5777094 7.3278804, 80.5775624 7.3280035, 80.577012 7.328467, 80.5768082 7.3285548, 80.5766365 7.3285627, 80.5760169 7.3283765, 80.5757809 7.3284031, 80.5756241 7.3285121, 80.5750433 7.3289352, 80.5744308 7.3292424, 80.5740401 7.3294672, 80.5738148 7.3297306, 80.5736208 7.3298171, 80.5732775 7.3298277, 80.5729395 7.3299075, 80.5727249 7.3300671, 80.5724727 7.3304031, 80.5719594 7.330746, 80.5709741 7.3313503, 80.5707618 7.3314677, 80.5706071 7.3315623, 80.5701372 7.3318495, 80.5700217 7.3319201, 80.5692372 7.3322227, 80.5691219 7.3323423, 80.5688429 7.3329382, 80.5685747 7.3332442, 80.5682743 7.3334809, 80.5680919 7.3335927, 80.5679956 7.333643, 80.5675822 7.333861, 80.5673494 7.3339836, 80.5643803 7.3353952, 80.5638558 7.3357295, 80.5632796 7.3359042)"
4/1/2021,1103,Colombo,406642236,6154,Kurunegala,1,1,3,3955.255986,"LINESTRING(80.0489887 7.5055453, 80.0493373 7.5074417, 80.0494755 7.5083761, 80.0495374 7.5088156, 80.0495996 7.5092197, 80.0497521 7.5102704, 80.0498832 7.511268, 80.0500533 7.5125645, 80.0500892 7.5128385, 80.0501708 7.5134605, 80.0502192 7.5138293, 80.0504218 7.5157329, 80.0505008 7.5161939, 80.0506785 7.5167285, 80.0510075 7.5174843, 80.0534301 7.5218692, 80.0543836 7.5237466, 80.0549197 7.5248959, 80.0551509 7.5254308, 80.0555605 7.5265099, 80.0558458 7.5273739, 80.0559757 7.5277901, 80.0561161 7.5282397, 80.0563325 7.5290615, 80.0564876 7.5297904, 80.0566469 7.5309103, 80.0567312 7.5314148, 80.0568773 7.5323115, 80.0570589 7.5344128, 80.0571887 7.5364023, 80.0571832 7.5372774, 80.0571827 7.5376074, 80.0571413 7.538127, 80.057103 7.5385489, 80.057042 7.5387918, 80.0569259 7.5390841, 80.0568811 7.5392899, 80.0568682 7.5395697, 80.0568742 7.5396262)"
4/1/2021,1103,Colombo,445223974,6154,Kurunegala,1,1,2,376.2761039,"LINESTRING(79.885792 6.982152, 79.8856965 6.9821949, 79.8855942 6.9822338, 79.885512 6.9822557, 79.8854279 6.9822624, 79.8853523 6.982257, 79.8852839 6.9822457, 79.885103 6.9822078, 79.8848544 6.9821392, 79.8847194 6.9821306, 79.8846189 6.9821335, 79.8845089 6.982136, 79.8843976 6.9821692, 79.884211 6.9822418, 79.8841667 6.9822526, 79.882804 6.9826725, 79.8825321 6.9827558, 79.8825151 6.982761)"
4/1/2021,1103,Colombo,28483674,6154,Kurunegala,1,1,6,1409.577883,"LINESTRING(79.8742144 6.9511128, 79.8741862 6.9510262, 79.8741587 6.9509644, 79.8741092 6.9508848, 79.8740574 6.9508199, 79.8740404 6.9508007, 79.8739902 6.9507442, 79.8739013 6.9506594, 79.8723695 6.9493411, 79.8703173 6.9475752, 79.8689749 6.9464093, 79.8684322 6.945938, 79.8680518 6.9456204, 79.8667033 6.9444504, 79.866635 6.9443956, 79.8665217 6.9443245, 79.8664311 6.9442753, 79.8645506 6.9434865, 79.8645235 6.9434735, 79.8644505 6.9434448, 79.8643854 6.943407, 79.8642879 6.9433354)"
4/1/2021,1103,Colombo,713012569,6154,Kurunegala,1,1,3,16.52891122,"LINESTRING(80.3192085 7.3091776, 80.3191077 7.3092876)"
4/1/2021,1103,Colombo,23863357,6154,Kurunegala,1,1,3,51.00879654,"LINESTRING(80.5938636 7.2641914, 80.5934016 7.2641713)"
4/1/2021,1103,Colombo,405085657,6154,Kurunegala,1,1,3,5446.761818,"LINESTRING(80.5567896 7.3391904, 80.5565321 7.339326, 80.5561914 7.3395654, 80.5560761 7.339616, 80.5556362 7.3396958, 80.5555252 7.3397338, 80.5552795 7.3398847, 80.5543354 7.3405763, 80.553883 7.3410537, 80.5536388 7.341166, 80.5532283 7.3412081, 80.5530478 7.3412748, 80.5529557 7.3413345, 80.5528838 7.3414138, 80.55274 7.3416477, 80.5526571 7.3417631, 80.5524819 7.3419836, 80.5523151 7.3421348, 80.5520297 7.3423204, 80.5516719 7.3425476, 80.5506435 7.34359, 80.5504299 7.3437073, 80.5503768 7.3437305, 80.5502415 7.3437896, 80.550122 7.3438769, 80.5497193 7.3442927, 80.5472919 7.346317, 80.5466611 7.3467236, 80.5458757 7.347288, 80.5457902 7.3473744, 80.5456685 7.3475369, 80.5456013 7.3476703, 80.5453394 7.3485478, 80.5452545 7.3487374, 80.5448913 7.3491156, 80.5446373 7.3493181, 80.5444966 7.3494505, 80.5442261 7.3498312, 80.5440008 7.3501344, 80.5434778 7.3506638, 80.5434 7.3507915, 80.5432551 7.3511958, 80.5429869 7.3515895, 80.5428099 7.3519646, 80.5427482 7.3520551, 80.5424746 7.3522519, 80.5422744 7.3523072, 80.5420621 7.3523984, 80.5418296 7.3526054, 80.5416374 7.3528723, 80.5415117 7.3532601, 80.5413374 7.3535873, 80.5412162 7.3537288, 80.5407339 7.3544625, 80.540066 7.3551781, 80.5399315 7.3554101, 80.5396802 7.3559822, 80.5396059 7.356084, 80.5390609 7.3563754, 80.5385908 7.3569151, 80.5384521 7.3571686, 80.5383495 7.3575723, 80.5383459 7.3578952, 80.5383923 7.3581814, 80.5383494 7.3583968, 80.5382904 7.3585352, 80.5381548 7.3586955, 80.5380345 7.3587868, 80.5376198 7.3589023, 80.5374994 7.358995, 80.5374248 7.3591801, 80.5374364 7.3595414, 80.5373963 7.3596568, 80.5372346 7.3599275, 80.5367613 7.3606017, 80.5366945 7.3607085, 80.5364933 7.3610436, 80.536364 7.3611806, 80.5361419 7.3613575, 80.5357305 7.361858, 80.5353907 7.3620757, 80.5348811 7.3625916, 80.5346523 7.3627288, 80.5341409 7.362794, 80.5337095 7.3630231, 80.5335239 7.3631617, 80.5333747 7.3633214, 80.5331969 7.363608, 80.5329877 7.364023, 80.53257 7.3646991, 80.5324459 7.3648476, 80.5319631 7.3653131, 80.5315427 7.3658101, 80.5312277 7.3661149, 80.5306112 7.366566, 80.5305334 7.3666617, 80.5303544 7.3669701, 80.5299997 7.3673853, 80.5299246 7.3674997, 80.5298252 7.3676125, 80.5294605 7.3679253, 80.5293184 7.3681434, 80.5291575 7.3688217, 80.5290716 7.3690957, 80.5289175 7.369387, 80.5287349 7.3696005, 80.5282965 7.3698618, 80.5280979 7.3700507, 80.5278721 7.3704269, 80.5276697 7.3707878, 80.5275214 7.3710748, 80.5272387 7.3714144, 80.5270585 7.371553, 80.5268655 7.3716487, 80.52629 7.3718386, 80.5261078 7.3720005, 80.52603 7.3721654, 80.5260083 7.3723388, 80.5260261 7.3724445, 80.5260614 7.3726547, 80.5261588 7.3729555, 80.5264295 7.3737393, 80.5264511 7.3738811, 80.5264323 7.3740327, 80.5263102 7.3742397)"
4/1/2021,1103,Colombo,367484087,6154,Kurunegala,1,1,2,33.07377419,"LINESTRING(80.2184123 7.3847149, 80.2184794 7.3850048)"
4/1/2021,1103,Colombo,506647513,6154,Kurunegala,1,1,2,81.25007894,"LINESTRING(80.0340719 7.0854814, 80.03383 7.0856479, 80.0337119 7.0857184, 80.0335417 7.085797, 80.0334384 7.0858502)"
4/1/2021,1103,Colombo,101876190,6154,Kurunegala,1,1,3,209.6621387,"LINESTRING(80.63531 7.2930862, 80.636003 7.2930857, 80.6372104 7.2930508)"
4/1/2021,1103,Colombo,455043409,6154,Kurunegala,1,1,2,14.63885594,"LINESTRING(79.8482229 6.916129, 79.848261 6.9160029)"
4/1/2021,1103,Colombo,24255942,6154,Kurunegala,1,1,2,461.5263532,"LINESTRING(79.8471763 6.9308819, 79.8472102 6.9307823, 79.8472599 6.9306687, 79.8473158 6.9305419, 79.8473628 6.9304434, 79.8474178 6.9303489, 79.8474942 6.9302411, 79.8480672 6.9294931, 79.8482054 6.929316, 79.8482845 6.9292082, 79.8486553 6.9287615, 79.8492309 6.9281096, 79.8493364 6.9280005, 79.8494349 6.9279086, 79.8495083 6.9278512, 79.8496022 6.9277904, 79.8497786 6.9276917)"
4/1/2021,1103,Colombo,313041104,6154,Kurunegala,1,1,2,10086.08744,"LINESTRING(80.3965411 7.3230611, 80.3967812 7.3231183, 80.3973296 7.3232952, 80.397791 7.3234283, 80.3980381 7.3235226, 80.3983589 7.3236747, 80.3988853 7.3240153, 80.3989785 7.3240722, 80.4009546 7.3253841, 80.4017615 7.3259281, 80.4024953 7.3262186, 80.4034821 7.3265289, 80.4043138 7.3267759, 80.4056687 7.3271814, 80.4059935 7.327361, 80.4062964 7.3276165, 80.4068831 7.3281952, 80.4071803 7.3283811, 80.4074938 7.3284857, 80.4077968 7.3285306, 80.408078 7.3285213, 80.408564 7.3285337, 80.4087961 7.3285534, 80.4090255 7.328584, 80.4091932 7.3286323, 80.4093746 7.3287293, 80.4097265 7.3289722, 80.4101139 7.3292218, 80.4104466 7.3293847, 80.4112105 7.3296429, 80.4119333 7.3299714, 80.4123652 7.3303416, 80.4125893 7.3304833, 80.4128954 7.3306034, 80.4131735 7.330672, 80.4135652 7.3306785, 80.4139351 7.3306199, 80.4142831 7.330472, 80.4146312 7.3302645, 80.4148994 7.3301037, 80.4151513 7.3300079, 80.4153585 7.3299507, 80.4155657 7.3299153, 80.4157811 7.3299069, 80.4159856 7.3299256, 80.4163891 7.3300498, 80.416809 7.3302281, 80.4170047 7.3303857, 80.417195 7.3306028, 80.4176083 7.3311075, 80.4179998 7.3314361, 80.4183676 7.3316167, 80.4187546 7.3316618, 80.4191524 7.3316487, 80.4193739 7.3315775, 80.4195845 7.3314847, 80.4199608 7.3312349, 80.4204027 7.3309093, 80.4206272 7.3307894, 80.4208736 7.3306857, 80.4212239 7.3305953, 80.4215523 7.330467, 80.421803 7.3303157, 80.4219311 7.3301899, 80.422051 7.3300533, 80.422239 7.3297313, 80.4223998 7.3293036, 80.4226645 7.3286771, 80.422815 7.3284325, 80.4231104 7.3280957, 80.4233697 7.3279126, 80.4236236 7.3278325, 80.4241912 7.3277024, 80.4248243 7.3275161, 80.4251572 7.3273918, 80.4254629 7.3271754, 80.4257092 7.3269419, 80.425909 7.3265756, 80.4261221 7.3259416, 80.4263105 7.3252237, 80.4264566 7.3249661, 80.4265973 7.3247844, 80.4269716 7.3243261, 80.4278765 7.3233868, 80.4280431 7.3231381, 80.4282014 7.3228162, 80.4286492 7.3217101, 80.429139 7.3210734, 80.4297506 7.3205165, 80.4303922 7.3200028, 80.4308905 7.3197304, 80.4312353 7.3195997, 80.431591 7.3195068, 80.4319552 7.3193688, 80.4323029 7.3191278, 80.4330424 7.3184368, 80.4334234 7.3180139, 80.4338262 7.3176561, 80.434245 7.3174157, 80.4347403 7.3172186, 80.4350463 7.3170509, 80.4352866 7.3168616, 80.4357646 7.3162499, 80.4359927 7.3160204, 80.4362645 7.3158722, 80.4368621 7.3156021, 80.4374979 7.3153917, 80.4378789 7.3153661, 80.4382135 7.3154056, 80.4388144 7.3156008, 80.4394618 7.3159695, 80.4397884 7.3161152, 80.4402133 7.3162366, 80.4406581 7.3162358, 80.4411463 7.3160914, 80.4415304 7.31587, 80.4419199 7.3155673, 80.4421984 7.3153841, 80.4424824 7.3152551, 80.4431678 7.3150675, 80.4433985 7.3149638, 80.4435691 7.3148438, 80.4439329 7.3145009, 80.444142 7.3141523, 80.4443336 7.3137268, 80.4445237 7.3134255, 80.4446188 7.3133128, 80.4447248 7.3132271, 80.4456254 7.312576, 80.4464167 7.3119059, 80.4466721 7.3117082, 80.4469221 7.3115403, 80.4471885 7.3114401, 80.4474658 7.3114104, 80.4478437 7.311345, 80.4482441 7.3112189, 80.4486861 7.3109401, 80.4488998 7.3107035, 80.4490972 7.3104507, 80.4492689 7.3101137, 80.449429 7.3096751, 80.4494288 7.3094956, 80.4493957 7.3093704, 80.449286 7.3091144, 80.4487725 7.3080619, 80.4485636 7.3076197, 80.4483957 7.3072533, 80.4483432 7.3070214, 80.4483235 7.3068003, 80.4483387 7.3062878, 80.4484039 7.306023, 80.4484856 7.3058233, 80.4489559 7.3050398, 80.4492129 7.3047388, 80.4495846 7.3044677, 80.4499998 7.3041481, 80.4504061 7.3036356, 80.4508937 7.3031528, 80.4511812 7.3029195, 80.4515179 7.3026971, 80.4518103 7.3024559, 80.4520127 7.3022256, 80.4521772 7.3019726, 80.4522762 7.3017087, 80.4523287 7.3013392, 80.4522829 7.3009127, 80.4522939 7.3006209, 80.4523157 7.3003507, 80.4524183 7.3000134, 80.4525318 7.2997357, 80.452776 7.2993783, 80.4531718 7.298878, 80.4533053 7.2985349, 80.4534555 7.2981337, 80.4535893 7.2977325, 80.4538432 7.2970141, 80.454017 7.296564, 80.4541934 7.2962942, 80.4543835 7.2960975, 80.4547404 7.2958761, 80.4550636 7.2957464, 80.4554742 7.2956167, 80.4561383 7.2954381, 80.4567067 7.2952513, 80.4570428 7.2950775, 80.4572915 7.2948956, 80.4575638 7.2946065, 80.4577351 7.2943229, 80.4578424 7.293951, 80.4579388 7.2934166, 80.4580741 7.2931037, 80.4582368 7.2928315, 80.4583774 7.2926483, 80.458529 7.2925031, 80.4587789 7.292328, 80.4590561 7.2922424, 80.4595485 7.2921214, 80.4605882 7.2915763, 80.4611937 7.2912774, 80.461468 7.2912115, 80.4617014 7.2911835)"
4/1/2021,1103,Colombo,13884292,6154,Kurunegala,1,1,4,1070.312235,"LINESTRING(79.861792 6.9270279, 79.8617433 6.9270134, 79.8616983 6.9270032, 79.861667 6.927, 79.8614505 6.9270181, 79.861307 6.9270426, 79.8610733 6.9270821, 79.8608369 6.9271306, 79.860608 6.9271879, 79.8604788 6.9272283, 79.8603192 6.9272842, 79.8601864 6.9273361, 79.8599363 6.9274393, 79.8596394 6.9275833, 79.8590572 6.92787, 79.8584959 6.9281619, 79.8582311 6.9282959, 79.8578283 6.9285171, 79.8577027 6.9285862, 79.8575753 6.9286595, 79.8574626 6.9287327, 79.8573398 6.9288202, 79.8572105 6.9289271, 79.8571058 6.9290283, 79.8570209 6.9291237, 79.8569101 6.9292559, 79.856831 6.9293651, 79.8567084 6.9295648, 79.8562809 6.9302566, 79.8559995 6.9307257, 79.8558671 6.9309243, 79.8558144 6.9309919, 79.8557326 6.9310804, 79.8556609 6.9311357, 79.855593 6.9311886, 79.8554913 6.9312472, 79.8553685 6.9312988, 79.8552382 6.9313379, 79.854472 6.9315338, 79.8538267 6.9317017)"
4/1/2021,1103,Colombo,54139134,6154,Kurunegala,1,1,3,239.0111443,"LINESTRING(79.8447361 6.9339514, 79.8447297 6.9340326, 79.8447573 6.9342235, 79.8447617 6.9342538, 79.8447928 6.9344689, 79.8447966 6.9344949, 79.8448028 6.934538, 79.8448091 6.9345813, 79.8449094 6.9352561, 79.8450453 6.9360094, 79.8450543 6.9360751)"
4/1/2021,1103,Colombo,225071840,6154,Kurunegala,1,1,3,93.68125426,"LINESTRING(80.4387515 7.2528883, 80.4395745 7.2530963)"
4/1/2021,1103,Colombo,392995427,6154,Kurunegala,1,1,3,14.7144063,"LINESTRING(79.9547222 7.0933252, 79.9548193 7.0932345)"
4/1/2021,1103,Colombo,107936375,6154,Kurunegala,1,1,2,11139.8065,"LINESTRING(80.2366244 7.295477, 80.2367038 7.2956691, 80.2368842 7.296138, 80.2369199 7.296372, 80.2369092 7.2965716, 80.2369279 7.2967737, 80.2370997 7.2971648, 80.2372446 7.2979824, 80.2373223 7.2982051, 80.2376065 7.2986494, 80.2378507 7.2990804, 80.2379374 7.2992858, 80.2379982 7.2994928, 80.2380169 7.2996766, 80.2380342 7.2998473, 80.2380733 7.3002324, 80.2383522 7.3011795, 80.2383308 7.3021692, 80.238261 7.3031217, 80.2380411 7.3037868, 80.2377246 7.304553, 80.2370809 7.3056125, 80.236936 7.3058459, 80.2367375 7.306676, 80.2361796 7.3079849, 80.2357934 7.3090917, 80.2354447 7.3099483, 80.2351282 7.3105921, 80.2349726 7.3110125, 80.2348546 7.3114647, 80.2348546 7.312082, 80.2348224 7.3123746, 80.2347597 7.3126135, 80.2346508 7.3130503, 80.2346454 7.3139176, 80.2345703 7.3145136, 80.234545 7.3150295, 80.2346027 7.3159247, 80.2345718 7.3164661, 80.2346215 7.3174179, 80.2346959 7.3181428, 80.2346972 7.3184887, 80.2345103 7.3190276, 80.2343883 7.3192938, 80.2342213 7.3196425, 80.2337486 7.3204582, 80.2336514 7.32059, 80.2327698 7.3212779, 80.232679 7.3214033, 80.2323711 7.3221587, 80.2322545 7.3223645, 80.2316419 7.3230267, 80.2314085 7.3233096, 80.2312433 7.3235571, 80.2311026 7.3238235, 80.2309548 7.3241679, 80.2306534 7.3246726, 80.2305853 7.3248526, 80.2305497 7.3250487, 80.2305756 7.3257045, 80.2306328 7.3262457, 80.2306221 7.3266873, 80.2301672 7.3281508, 80.229882 7.3290059, 80.229707 7.3294495, 80.2296097 7.3298802, 80.2291754 7.332214, 80.2289939 7.3325516, 80.2286925 7.3330337, 80.2282906 7.3338952, 80.2281934 7.3342328, 80.2281059 7.3346828, 80.2280184 7.3354993, 80.2280054 7.3360908, 80.2281156 7.3373895, 80.2280864 7.3377495, 80.2279649 7.3381931, 80.2275987 7.3389239, 80.2271947 7.3394609, 80.2269148 7.33975, 80.2266402 7.3398834, 80.2265508 7.3398856, 80.2264522 7.3398423, 80.226287 7.3397604, 80.2257999 7.3394512, 80.2252741 7.3392437, 80.2246626 7.3391107, 80.2243193 7.339116, 80.2237292 7.339265, 80.2225919 7.3398236, 80.2221332 7.3399899, 80.221602 7.3402452, 80.2212213 7.3405778, 80.2201671 7.3417452, 80.2201192 7.3420691, 80.2199255 7.3429521, 80.2196761 7.3435479, 80.2196385 7.3436969, 80.2196385 7.3439204, 80.2197862 7.3448647, 80.2197677 7.3455759, 80.2196573 7.3462188, 80.2195696 7.3465465, 80.2195327 7.3466846, 80.2192201 7.3470621, 80.2190565 7.347344, 80.218968 7.3476526, 80.2188494 7.3487009, 80.2187856 7.3488151, 80.2184238 7.349263, 80.218283 7.3495027, 80.2180735 7.3500175, 80.2180292 7.3504618, 80.2180935 7.351063, 80.2178709 7.3517121, 80.2178522 7.3519222, 80.2179142 7.3528, 80.2174822 7.3538269, 80.2174391 7.3540583, 80.2174767 7.3545584, 80.2174536 7.3548232, 80.2173828 7.3551462, 80.2173291 7.3557713, 80.2173399 7.3567556, 80.2173023 7.3575775, 80.2172621 7.3578595, 80.2172004 7.3580165, 80.2168598 7.3584394, 80.2166988 7.358889, 80.2165003 7.360235, 80.2165915 7.3608415, 80.2165915 7.3609585, 80.2165194 7.3614082, 80.2163555 7.3618523, 80.216318 7.362129, 80.2163951 7.3634241, 80.2164306 7.3640921, 80.2164038 7.3644034, 80.2163421 7.3646454, 80.2163394 7.3648902, 80.2164091 7.3651163, 80.2167605 7.366848, 80.2167605 7.3670954, 80.2166023 7.3678558, 80.2165194 7.3682074, 80.2164574 7.3686435, 80.2165325 7.3690133, 80.2168142 7.3699815, 80.2168195 7.3703619, 80.2167203 7.3706811, 80.216495 7.3712025, 80.216394 7.3716051, 80.2160524 7.3727107, 80.2161278 7.3730965, 80.2162589 7.3733704, 80.2162995 7.37357, 80.216263 7.3740888, 80.2162509 7.374594, 80.2161409 7.3753734, 80.2161704 7.3761661, 80.2161536 7.3767662, 80.216149 7.3769322, 80.2160175 7.3777195, 80.2160122 7.3779882, 80.2160926 7.3782702, 80.2164207 7.3790162, 80.2166589 7.3796561, 80.2168788 7.3808531, 80.2169162 7.3814729, 80.2170507 7.3819774, 80.2169917 7.382318, 80.2169291 7.3824767, 80.2168754 7.382856, 80.2169325 7.3829917, 80.2170454 7.3831277, 80.2171578 7.3832631, 80.2178283 7.383795, 80.2182307 7.3842206, 80.2183292 7.3844302, 80.2184123 7.3847149)"
4/1/2021,1103,Colombo,485676432,6154,Kurunegala,1,1,2,39.27658045,"LINESTRING(79.9564519 7.002986, 79.9563624 7.003049, 79.9563335 7.0030695, 79.9563081 7.003132, 79.9563463 7.0032685)"
4/1/2021,1103,Colombo,316498656,6154,Kurunegala,1,1,3,1671.573194,"LINESTRING(80.4550253 7.2493486, 80.4554074 7.24926, 80.4556676 7.2492014, 80.4565628 7.2490827, 80.4574206 7.2491417, 80.4582814 7.2492292, 80.4585134 7.249235, 80.4588445 7.249192, 80.4592249 7.2491342, 80.4594973 7.2491342, 80.4598381 7.2491757, 80.4603241 7.2492888, 80.4605421 7.2493721, 80.4609446 7.249602, 80.4617203 7.2499064, 80.461839 7.2499448, 80.4620322 7.2499615, 80.4621683 7.2499125, 80.4622877 7.2498335, 80.4626649 7.2494066, 80.4632499 7.2491961, 80.4640831 7.2486502, 80.4641689 7.2485597, 80.4642912 7.2483537, 80.464465 7.2477381, 80.4646699 7.2473406, 80.4647783 7.2471943, 80.4649332 7.2470921, 80.4650954 7.2470451, 80.4652012 7.2470416, 80.4654148 7.2470743, 80.4667149 7.2474327, 80.4671398 7.2475511, 80.4674329 7.2476031, 80.46761 7.2476098, 80.4679614 7.2475712, 80.4682593 7.2475686, 80.4684883 7.2475924)"
